dataset_id,method_id,label
301591,106511,1
301591,106526,1
301591,106534,1
301591,100124,1
301591,106529,1
301591,106535,1
301591,106499,1
301591,106501,1
301591,106543,1
301591,106542,1
301591,106531,1
301591,106498,1
301591,106532,1
301591,106533,1
301591,106530,1
301591,106540,1
301591,106541,1
301591,106528,1
301591,106544,1
301591,105088,1
301591,106549,1
301591,106507,1
301591,106512,1
301591,106538,1
301591,106548,1
301591,106546,1
301591,106500,1
301591,104670,1
301592,106509,1
301592,100102,1
301592,106529,1
301592,106507,1
301592,106514,1
301592,106551,1
301592,106502,1
301592,106499,1
301592,106554,1
301592,106544,1
301592,106539,1
301592,106542,1
301592,106511,1
301592,106500,1
301592,106535,1
301592,106543,1
301592,106536,1
301592,106504,1
301592,106534,1
301592,106533,1
301592,100124,1
301592,106541,1
301592,106537,1
301592,106527,1
301592,106561,1
301592,106531,1
301592,106503,1
301592,106530,1
301592,106540,1
301592,106532,1
301592,104912,1
301592,106526,1
301592,106538,1
301592,106558,1
301592,106556,1
301592,106505,1
301592,106528,1
301592,100093,1
301593,106502,1
301593,100102,1
301593,100093,1
301593,106529,1
301593,106526,1
301593,106534,1
301593,106503,1
301593,106531,1
301593,106535,1
301593,100124,1
301593,106532,1
301593,106501,1
301593,106533,1
301593,106544,1
301593,106542,1
301593,106499,1
301593,106504,1
301593,106546,1
301593,106540,1
301593,104836,1
301593,106498,1
301593,106541,1
301593,106543,1
301593,106537,1
301593,106530,1
301593,106548,1
301593,106528,1
301593,106505,1
301593,106549,1
301593,105088,1
301593,106511,1
301593,106538,1
301593,106536,1
301593,106527,1
301593,106507,1
301593,106500,1
301593,104912,1
301593,106512,1
301593,104670,1
301594,106504,1
301594,106502,1
301594,106505,1
301594,100093,1
301594,106543,1
301594,100102,1
301594,100124,1
301594,106503,1
301594,106529,1
301594,106536,1
301594,106526,1
301594,106527,1
301594,106498,1
301594,106531,1
301594,106559,1
301594,106528,1
301594,106537,1
301594,106542,1
301594,106532,1
301594,104836,1
301594,106499,1
301594,106534,1
301594,106511,1
301594,106530,1
301594,106540,1
301594,106535,1
301594,106541,1
301594,106544,1
301594,106533,1
301594,106549,1
301594,106553,1
301594,106557,1
301594,106512,1
301594,104912,1
301594,106507,1
301594,106500,1
301594,104670,1
301594,105088,1
301594,106538,1
301595,106502,1
301595,106509,1
301595,100102,1
301595,106514,1
301595,106498,1
301595,106507,1
301595,100124,1
301595,106543,1
301595,100093,1
301595,106510,1
301595,106554,1
301595,106515,1
301595,106504,1
301595,106503,1
301595,106538,1
301595,106526,1
301595,106528,1
301595,106531,1
301595,106544,1
301595,106551,1
301595,106533,1
301595,106540,1
301595,106501,1
301595,106529,1
301595,106499,1
301595,106532,1
301595,106500,1
301595,106505,1
301595,106536,1
301595,106537,1
301595,106541,1
301595,106534,1
301595,106542,1
301595,106535,1
301595,106530,1
301595,106558,1
301595,106527,1
301595,106561,1
301595,106511,1
301596,100102,1
301596,106542,1
301596,106510,1
301596,106502,1
301596,100093,1
301596,106505,1
301596,106536,1
301596,106529,1
301596,106504,1
301596,106503,1
301596,106537,1
301596,106530,1
301596,106525,1
301596,106528,1
301596,106543,1
301596,106501,1
301596,106499,1
301596,106532,1
301596,106534,1
301596,106540,1
301596,106531,1
301596,105088,1
301596,106527,1
301596,106498,1
301596,106511,1
301596,106541,1
301596,106548,1
301596,106526,1
301596,106533,1
301596,106535,1
301596,106544,1
301596,100124,1
301596,106549,1
301596,106562,1
301596,104912,1
301596,106507,1
301596,106538,1
301596,106500,1
301596,104670,1
301597,106509,1
301597,106502,1
301597,106514,1
301597,100093,1
301597,106529,1
301597,106503,1
301597,106556,1
301597,106533,1
301597,106553,1
301597,100124,1
301597,106538,1
301597,106544,1
301597,106526,1
301597,106560,1
301597,106554,1
301597,106542,1
301597,106534,1
301597,106499,1
301597,106540,1
301597,106541,1
301597,106532,1
301597,106535,1
301597,106551,1
301597,106500,1
301597,106531,1
301597,106527,1
301597,106561,1
301597,106504,1
301597,106528,1
301597,106511,1
301597,106536,1
301597,106537,1
301597,106530,1
301597,100102,1
301597,106559,1
301597,106558,1
301597,106557,1
301597,106505,1
301597,106543,1
301597,106507,1
301598,100102,1
301598,106502,1
301598,106510,1
301598,100093,1
301598,106527,1
301598,106543,1
301598,106560,1
301598,106526,1
301598,106504,1
301598,106531,1
301598,106503,1
301598,106511,1
301598,106529,1
301598,104836,1
301598,106535,1
301598,106533,1
301598,106501,1
301598,100124,1
301598,106553,1
301598,106534,1
301598,106499,1
301598,106542,1
301598,106532,1
301598,106557,1
301598,104912,1
301598,106540,1
301598,106507,1
301598,106559,1
301598,106541,1
301598,106544,1
301598,106538,1
301598,106505,1
301598,106528,1
301598,106512,1
301598,106498,1
301598,106500,1
301598,106536,1
301598,106537,1
301598,106530,1
301598,104670,1
301599,106560,1
301599,106503,1
301599,100124,1
301599,106504,1
301599,106509,1
301599,106529,1
301599,106542,1
301599,106531,1
301599,100093,1
301599,106533,1
301599,106532,1
301599,100102,1
301599,106527,1
301599,106561,1
301599,106554,1
301599,106502,1
301599,106501,1
301599,106543,1
301599,106499,1
301599,106551,1
301599,106538,1
301599,106540,1
301599,106558,1
301599,106557,1
301599,106515,1
301599,106535,1
301599,106511,1
301599,106507,1
301599,104912,1
301599,106559,1
301599,106541,1
301599,106539,1
301599,106528,1
301599,106500,1
301599,106544,1
301599,104670,1
301599,106498,1
301599,106534,1
301599,106530,1
301599,106537,1
301599,106536,1
301599,106526,1
301599,106553,1
301599,106505,1
301600,106563,1
301600,100339,1
301601,106564,1
301602,106565,1
301602,106566,1
301602,106567,1
301602,106568,1
301602,106569,1
301602,106401,1
301602,106570,1
301602,106571,1
301602,106572,1
301602,106573,1
301603,106574,1
301603,106575,1
301604,106576,1
301604,106577,1
301604,106575,1
301604,106574,1
301604,106578,1
301605,106579,1
301606,106580,1
301606,106581,1
301606,106582,1
301606,106583,1
301606,106576,1
301607,106584,1
301607,106585,1
301607,106586,1
301607,106587,1
301607,106588,1
301607,106589,1
301607,106590,1
301607,106591,1
301607,106592,1
301607,106593,1
301607,106594,1
301607,106595,1
301607,106596,1
301607,106597,1
301607,106598,1
301607,106599,1
301607,106600,1
301607,106601,1
301608,106602,1
301608,106603,1
301608,106604,1
301609,100070,1
301609,106605,1
301609,106602,1
301609,100031,1
301609,106604,1
301609,106603,1
301610,106606,1
301611,106607,1
301611,106608,1
301611,106609,1
301612,106610,1
301613,106611,1
301614,106612,1
301614,106613,1
301615,106614,1
301615,106615,1
301615,106616,1
301615,106610,1
301616,106617,1
301616,106618,1
301616,106619,1
301616,106620,1
301616,106621,1
301617,106617,1
301617,106618,1
301617,106619,1
301617,106620,1
301617,106621,1
301618,106622,1
301618,106611,1
301618,106613,1
301618,106623,1
301618,106612,1
301618,106610,1
301618,106624,1
301619,106625,1
301619,106626,1
301619,106627,1
301619,106628,1
301619,106629,1
301620,106630,1
301620,106631,1
301620,106632,1
301620,106633,1
301620,106634,1
301620,100039,1
301620,106607,1
301620,106409,1
301620,100041,1
301620,106635,1
301620,106636,1
301620,106637,1
301620,106638,1
301620,106639,1
301620,106640,1
301620,106641,1
301621,106642,1
301621,106643,1
301621,106644,1
301621,106645,1
301621,106646,1
301621,100204,1
301621,106647,1
301621,106648,1
301621,106649,1
301621,106650,1
301621,106651,1
301621,106610,1
301621,106614,1
301621,106613,1
301621,106612,1
301621,106652,1
301621,106653,1
301621,106654,1
301622,106642,1
301622,106645,1
301622,106655,1
301622,106643,1
301622,106648,1
301622,106646,1
301622,106644,1
301622,106647,1
301622,100204,1
301622,106649,1
301622,106610,1
301622,106651,1
301622,106614,1
301622,106650,1
301622,106613,1
301622,106656,1
301622,106657,1
301622,106658,1
301622,106612,1
301622,106659,1
301622,106607,1
301622,106653,1
301622,106654,1
301623,106625,1
301623,106660,1
301623,106661,1
301623,106626,1
301623,106627,1
301623,106662,1
301623,106663,1
301623,106664,1
301623,106665,1
301623,106666,1
301623,106667,1
301623,106628,1
301623,106629,1
301623,106668,1
301623,106669,1
301624,105586,1
301625,105585,1
301625,105586,1
301625,106670,1
301625,106671,1
301626,106672,1
301627,106672,1
301628,106673,1
301629,106674,1
301630,106675,1
301631,106676,1
301631,106677,1
301631,106678,1
301631,106679,1
301631,106680,1
301631,105051,1
301631,105341,1
301631,106681,1
301631,106682,1
301631,100002,1
301631,106683,1
301631,102326,1
301631,106684,1
301631,100001,1
301631,100859,1
301631,106685,1
301632,106684,1
301632,100001,1
301632,101726,1
301632,100859,1
301632,106686,1
301632,106687,1
301632,106688,1
301632,106689,1
301632,106690,1
301632,106691,1
301632,106692,1
301633,106693,1
301633,106694,1
301633,100206,1
301633,106311,1
301633,106695,1
301633,106696,1
301633,106697,1
301633,105443,1
301633,102339,1
301633,102329,1
301633,106698,1
301633,102342,1
301633,106699,1
301633,102330,1
301633,106700,1
301633,106701,1
301633,106259,1
301633,100249,1
301633,106702,1
301633,106703,1
301633,106704,1
301633,100191,1
301633,106705,1
301633,106706,1
301633,106707,1
301633,106708,1
301633,106272,1
301633,101507,1
301633,106023,1
301633,105697,1
301633,106709,1
301633,106710,1
301634,106711,1
301634,105154,1
301634,106712,1
301634,106713,1
301634,106694,1
301634,106714,1
301635,106715,1
301636,106715,1
301637,106715,1
301638,106715,1
301639,106715,1
301640,106715,1
301641,106715,1
301642,106715,1
301643,106711,1
301643,106716,1
301643,106717,1
301643,105260,1
301643,106718,1
301643,103056,1
301643,106719,1
301643,106720,1
301643,106721,1
301643,102334,1
301643,102335,1
301644,100019,1
301645,106722,1
301646,106722,1
301647,106723,1
301647,106724,1
301647,106725,1
301647,102435,1
301647,100001,1
301647,100011,1
301648,102324,1
301649,102324,1
301650,101537,1
301651,106726,1
301652,106727,1
301653,106727,1
301654,106727,1
301655,106728,1
301656,106729,1
301657,106729,1
301658,106729,1
301659,106729,1
301659,106730,1
301659,106689,1
301659,106691,1
301659,106692,1
301660,106731,1
301660,106722,1
301661,106732,1
301661,106733,1
301661,106734,1
301662,106735,1
301662,106726,1
301662,106736,1
301663,100001,1
301663,102435,1
301663,106737,1
301664,100001,1
301664,106737,1
301664,102435,1
301665,106738,1
301665,106739,1
301665,106740,1
301665,106741,1
301666,106742,1
301666,106743,1
301666,106744,1
301666,106745,1
301666,106746,1
301667,106742,1
301667,106744,1
301667,106743,1
301667,106746,1
301667,106745,1
301668,106743,1
301668,106742,1
301668,106744,1
301668,106745,1
301668,106746,1
301669,106747,1
301669,106748,1
301669,106749,1
301669,100019,1
301669,106750,1
301669,106751,1
301670,106723,1
301670,106725,1
301670,106724,1
301670,100001,1
301670,100011,1
301670,102435,1
301671,106752,1
301671,100019,1
301671,106750,1
301671,106749,1
301671,106747,1
301671,106748,1
301671,106751,1
301672,106723,1
301672,106725,1
301672,106724,1
301672,100001,1
301672,102435,1
301672,100011,1
301673,106752,1
301673,106753,1
301673,100019,1
301673,106754,1
301673,106732,1
301673,106722,1
301673,106734,1
301673,102334,1
301673,106733,1
301674,106742,1
301674,106755,1
301674,106754,1
301674,106756,1
301674,106757,1
301674,106758,1
301674,106759,1
301674,106760,1
301674,106731,1
301674,106761,1
301674,106728,1
301674,106726,1
301674,106325,1
301674,106740,1
301674,106762,1
301674,106739,1
301674,106736,1
301674,106741,1
301674,106763,1
301675,106732,1
301675,106764,1
301675,106761,1
301675,106748,1
301675,106758,1
301675,106747,1
301675,106765,1
301675,100001,1
301675,106752,1
301675,100019,1
301675,106750,1
301675,106722,1
301675,106766,1
301675,106733,1
301675,105173,1
301675,106767,1
301675,106735,1
301675,106734,1
301675,101537,1
301675,106751,1
301675,106749,1
301675,106768,1
301675,106769,1
301675,106770,1
301676,106732,1
301676,106733,1
301676,106764,1
301676,106771,1
301676,106765,1
301676,106766,1
301676,106752,1
301676,100019,1
301676,106748,1
301676,106772,1
301676,106747,1
301676,106726,1
301676,106754,1
301676,106750,1
301676,106736,1
301676,106758,1
301676,106773,1
301676,106774,1
301676,106742,1
301676,106767,1
301676,102334,1
301676,101537,1
301676,106734,1
301676,106751,1
301676,106727,1
301676,106768,1
301676,102343,1
301677,106732,1
301677,106771,1
301677,106733,1
301677,106764,1
301677,106765,1
301677,106766,1
301677,106762,1
301677,106742,1
301677,100019,1
301677,106752,1
301677,106775,1
301677,106774,1
301677,106776,1
301677,106754,1
301677,106750,1
301677,106773,1
301677,106748,1
301677,106747,1
301677,106758,1
301677,106777,1
301677,102334,1
301677,106778,1
301677,106749,1
301677,101537,1
301677,106734,1
301677,106751,1
301677,106727,1
301677,106768,1
301678,106779,1
301678,106780,1
301678,106748,1
301678,106747,1
301678,106731,1
301678,106781,1
301678,106764,1
301678,102330,1
301678,106782,1
301678,106728,1
301678,106783,1
301678,106735,1
301678,106757,1
301678,106760,1
301678,100019,1
301678,100011,1
301678,106784,1
301678,106754,1
301678,106734,1
301678,106785,1
301678,106750,1
301678,106751,1
301678,106759,1
301678,106727,1
301678,106786,1
301678,106722,1
301678,106787,1
301678,106788,1
301678,106789,1
301678,106763,1
301678,106770,1
301679,106732,1
301679,106733,1
301679,106757,1
301679,106764,1
301679,106726,1
301679,106765,1
301679,106761,1
301679,106736,1
301679,106790,1
301679,106763,1
301679,106766,1
301679,100019,1
301679,106784,1
301679,106758,1
301679,106762,1
301679,101537,1
301679,106767,1
301679,106752,1
301679,106791,1
301679,106792,1
301679,106793,1
301679,106785,1
301679,106787,1
301679,106754,1
301679,106788,1
301679,106773,1
301679,106325,1
301679,106794,1
301679,106723,1
301679,106789,1
301679,106727,1
301680,106732,1
301680,106792,1
301680,105173,1
301680,106764,1
301680,106783,1
301680,106743,1
301680,106767,1
301680,106733,1
301680,106731,1
301680,106795,1
301680,106735,1
301680,106784,1
301680,102330,1
301680,101537,1
301680,106756,1
301680,106748,1
301680,106768,1
301680,106747,1
301680,106728,1
301680,100019,1
301680,106769,1
301680,106777,1
301680,106796,1
301680,106739,1
301680,106741,1
301680,106778,1
301680,106740,1
301680,106770,1
301680,106788,1
301680,106750,1
301680,106763,1
301680,106759,1
301680,106751,1
301680,106722,1
301680,106775,1
301680,106787,1
301681,106743,1
301681,106797,1
301681,106798,1
301681,106755,1
301681,106799,1
301681,106784,1
301681,106754,1
301681,106764,1
301681,106800,1
301681,106756,1
301681,106757,1
301681,106765,1
301681,106759,1
301681,106748,1
301681,106760,1
301681,106758,1
301681,106777,1
301681,106752,1
301681,106785,1
301681,106747,1
301681,106786,1
301681,106751,1
301681,100011,1
301681,106731,1
301681,106750,1
301681,100019,1
301681,101537,1
301681,106778,1
301681,106774,1
301681,106787,1
301681,106740,1
301681,106722,1
301681,106325,1
301681,106788,1
301681,106801,1
301681,106739,1
301681,106762,1
301681,106768,1
301681,106792,1
301681,106729,1
301681,106741,1
301681,106770,1
301681,106763,1
301681,106727,1
301682,106781,1
301682,106757,1
301682,106765,1
301682,106762,1
301682,106794,1
301682,106792,1
301682,102330,1
301682,106766,1
301682,106748,1
301682,106758,1
301682,106788,1
301682,106767,1
301682,106733,1
301682,106747,1
301682,106752,1
301682,106760,1
301682,106773,1
301682,106778,1
301682,106763,1
301682,106802,1
301682,106803,1
301682,106797,1
301682,106787,1
301682,106759,1
301682,100019,1
301682,106775,1
301682,106804,1
301682,106742,1
301682,106751,1
301682,106784,1
301682,106785,1
301682,106805,1
301682,106750,1
301682,106799,1
301682,102334,1
301682,106786,1
301682,106774,1
301682,101537,1
301682,106722,1
301682,106756,1
301682,106755,1
301682,106727,1
301682,106806,1
301682,106801,1
301682,106325,1
301682,106789,1
301682,106732,1
301682,106728,1
301682,106807,1
301682,106808,1
301682,106809,1
301683,106731,1
301683,106764,1
301683,106765,1
301683,106810,1
301683,106743,1
301683,106767,1
301683,106733,1
301683,106811,1
301683,106791,1
301683,106732,1
301683,106793,1
301683,102330,1
301683,106790,1
301683,105173,1
301683,106757,1
301683,106747,1
301683,106795,1
301683,106758,1
301683,106769,1
301683,106766,1
301683,106762,1
301683,106728,1
301683,106760,1
301683,100019,1
301683,106748,1
301683,106812,1
301683,106777,1
301683,106755,1
301683,106813,1
301683,106785,1
301683,106814,1
301683,106750,1
301683,106768,1
301683,106735,1
301683,106752,1
301683,106774,1
301683,106751,1
301683,101537,1
301683,106815,1
301683,106753,1
301683,106816,1
301683,106786,1
301683,106796,1
301683,106754,1
301683,106780,1
301683,106784,1
301683,106817,1
301683,106739,1
301683,106763,1
301683,106818,1
301683,106787,1
301683,106819,1
301683,106325,1
301683,106734,1
301683,106806,1
301683,106788,1
301683,106820,1
301683,106770,1
301683,106727,1
301683,106741,1
301683,106821,1
301683,106789,1
301683,102334,1
301683,106740,1
301684,105270,1
301684,106822,1
301684,105536,1
301684,106823,1
301684,106824,1
301684,100002,1
301684,106825,1
301684,100001,1
301684,106826,1
301684,106827,1
301684,100007,1
301684,106828,1
301684,106829,1
301684,106830,1
301685,106831,1
301686,106831,1
301687,105153,1
301688,106832,1
301689,106715,1
301690,106832,1
301691,106833,1
301692,106834,1
301692,106835,1
301693,106836,1
301693,105250,1
301694,105188,1
301694,106712,1
301694,105256,1
301695,105167,1
301695,106831,1
301695,106835,1
301696,106808,1
301696,106809,1
301696,106807,1
301697,106809,1
301697,106807,1
301697,106808,1
301698,106808,1
301698,106807,1
301698,106809,1
301699,105169,1
301699,106837,1
301699,105168,1
301700,105156,1
301700,100001,1
301700,105252,1
301700,105185,1
301701,106789,1
301701,106838,1
301701,106839,1
301701,106840,1
301701,106841,1
301702,105153,1
301702,105253,1
301702,106831,1
301702,106835,1
301702,106842,1
301703,106843,1
301703,106844,1
301703,100007,1
301703,100005,1
301703,100004,1
301704,106838,1
301704,106789,1
301704,106839,1
301704,106845,1
301704,106840,1
301704,106841,1
301705,106789,1
301705,106845,1
301705,106838,1
301705,106846,1
301705,106840,1
301705,106841,1
301705,106847,1
301706,106848,1
301706,106849,1
301706,106850,1
301706,100001,1
301706,106851,1
301706,106734,1
301707,106852,1
301707,106849,1
301707,100001,1
301707,106851,1
301707,106850,1
301707,106734,1
301708,106853,1
301708,106852,1
301708,106849,1
301708,100001,1
301708,106851,1
301708,106734,1
301709,106789,1
301709,106841,1
301709,106839,1
301709,106840,1
301709,106838,1
301709,106845,1
301710,106789,1
301710,105185,1
301710,106845,1
301710,106846,1
301710,106839,1
301710,106840,1
301710,106841,1
301711,106789,1
301711,106838,1
301711,106846,1
301711,106839,1
301711,106840,1
301711,106841,1
301711,106845,1
301712,106854,1
301712,106855,1
301712,106835,1
301712,106849,1
301712,100001,1
301712,106734,1
301712,106851,1
301712,105154,1
301713,106789,1
301713,106843,1
301713,106844,1
301713,100007,1
301713,100005,1
301713,100004,1
301713,100013,1
301713,106712,1
301714,106856,1
301714,106857,1
301714,106858,1
301714,106859,1
301714,106860,1
301714,102651,1
301714,100001,1
301714,106861,1
301714,105959,1
301714,106862,1
301714,105051,1
301714,106734,1
301714,100002,1
301714,103232,1
301715,106856,1
301715,106859,1
301715,106857,1
301715,106858,1
301715,106860,1
301715,102651,1
301715,106861,1
301715,100001,1
301715,105959,1
301715,106862,1
301715,105051,1
301715,106734,1
301715,100002,1
301715,103232,1
301716,106856,1
301716,106859,1
301716,106858,1
301716,106857,1
301716,106861,1
301716,102651,1
301716,106860,1
301716,100001,1
301716,106862,1
301716,105959,1
301716,105051,1
301716,100002,1
301716,106734,1
301716,103232,1
301717,106856,1
301717,106857,1
301717,106859,1
301717,106858,1
301717,106861,1
301717,102651,1
301717,106860,1
301717,103232,1
301717,105959,1
301717,100001,1
301717,106862,1
301717,105051,1
301717,106734,1
301717,100002,1
301718,106856,1
301718,106858,1
301718,106857,1
301718,106859,1
301718,106861,1
301718,106860,1
301718,102651,1
301718,103232,1
301718,105959,1
301718,106862,1
301718,100001,1
301718,105051,1
301718,100002,1
301718,106734,1
301719,106856,1
301719,106859,1
301719,106858,1
301719,106857,1
301719,106861,1
301719,102651,1
301719,100001,1
301719,106860,1
301719,105959,1
301719,105051,1
301719,106862,1
301719,106734,1
301719,103232,1
301719,100002,1
301720,106856,1
301720,106857,1
301720,106858,1
301720,106859,1
301720,106861,1
301720,102651,1
301720,106860,1
301720,100001,1
301720,105959,1
301720,106862,1
301720,105051,1
301720,106734,1
301720,100002,1
301720,103232,1
301721,106856,1
301721,106858,1
301721,106859,1
301721,106857,1
301721,106861,1
301721,102651,1
301721,106860,1
301721,100001,1
301721,106862,1
301721,105959,1
301721,105051,1
301721,100002,1
301721,106734,1
301721,103232,1
301722,106850,1
301722,106855,1
301722,103817,1
301722,106863,1
301722,106864,1
301722,102330,1
301722,106833,1
301722,106836,1
301722,106865,1
301722,105172,1
301722,106866,1
301722,100002,1
301722,106835,1
301722,105189,1
301722,105318,1
301722,106734,1
301722,105154,1
301722,105165,1
301723,106867,1
301723,106836,1
301723,106856,1
301723,106868,1
301723,106831,1
301723,106853,1
301723,106869,1
301723,106870,1
301723,106871,1
301723,106858,1
301723,106859,1
301723,100002,1
301723,105183,1
301723,106860,1
301723,106861,1
301723,100001,1
301723,102651,1
301723,106734,1
301723,106862,1
301723,105959,1
301723,105051,1
301723,103232,1
301724,106853,1
301724,106869,1
301724,106870,1
301724,106831,1
301724,106868,1
301724,106836,1
301724,105250,1
301724,106842,1
301724,106852,1
301724,106859,1
301724,106858,1
301724,106856,1
301724,100002,1
301724,105183,1
301724,100001,1
301724,106861,1
301724,102651,1
301724,106860,1
301724,103232,1
301724,105051,1
301724,105959,1
301724,106862,1
301724,106734,1
301725,105250,1
301725,106842,1
301725,105183,1
301725,106856,1
301725,106853,1
301725,106858,1
301725,106836,1
301725,106831,1
301725,106869,1
301725,106859,1
301725,106870,1
301725,106852,1
301725,100002,1
301725,106868,1
301725,103232,1
301725,102651,1
301725,100001,1
301725,106861,1
301725,106734,1
301725,106860,1
301725,105959,1
301725,105051,1
301725,106862,1
301726,106713,1
301727,106713,1
301728,106713,1
301729,100006,1
301730,106714,1
301731,106392,1
301732,106392,1
301733,106847,1
301734,106847,1
301735,106872,1
301735,106873,1
301735,106334,1
301735,106331,1
301735,106874,1
301736,106713,1
301737,106875,1
301738,105260,1
301739,105260,1
301739,102334,1
301739,102335,1
301739,105461,1
301739,105460,1
301739,105475,1
301740,106390,1
301741,106876,1
301742,106877,1
301743,106878,1
301743,106879,1
301744,106878,1
301744,106879,1
301745,106878,1
301745,106879,1
301746,106880,1
301746,106881,1
301747,106880,1
301747,106881,1
301748,106880,1
301748,106881,1
301749,106714,1
301749,106694,1
301749,106882,1
301750,106714,1
301750,106694,1
301750,106340,1
301750,106343,1
301750,106883,1
301750,106882,1
301751,106884,1
301751,105261,1
301752,106379,1
301752,106885,1
301753,106886,1
301753,106887,1
301753,106888,1
301753,106889,1
301754,106381,1
301754,106357,1
301754,103969,1
301754,106365,1
301754,106361,1
301754,106370,1
301755,106370,1
301755,106395,1
301755,106394,1
301755,106387,1
301755,106391,1
301755,106383,1
301755,106373,1
301755,106890,1
301755,106388,1
301755,106372,1
301755,106891,1
301755,106892,1
301755,106396,1
301755,106893,1
301755,106392,1
301755,106378,1
301755,106375,1
301755,106380,1
301755,106357,1
301755,106356,1
301755,100012,1
301755,106366,1
301755,106369,1
301755,106364,1
301755,106362,1
301755,106393,1
301756,106894,1
301757,106895,1
301758,100849,1
301759,106896,1
301760,106897,1
301761,106424,1
301762,106898,1
301763,106899,1
301763,106900,1
301763,106901,1
301763,106902,1
301764,106903,1
301764,106904,1
301765,102370,1
301766,106905,1
301767,106906,1
301767,106907,1
301768,106908,1
301768,106909,1
301768,106910,1
301769,106911,1
301769,106912,1
301769,106913,1
301769,106914,1
301770,106915,1
301770,106916,1
301770,106917,1
301770,106918,1
301771,106919,1
301771,106911,1
301771,106912,1
301771,106920,1
301771,106921,1
301772,106335,1
301773,106922,1
301774,106334,1
301775,106923,1
301775,106924,1
301776,106925,1
301776,106333,1
301776,106926,1
301776,106874,1
301777,106927,1
301777,106719,1
301777,106720,1
301777,106721,1
301778,106928,1
301778,106929,1
301778,106720,1
301778,106931,1
301779,106932,1
301779,106933,1
301779,106922,1
301779,106335,1
301779,106934,1
301780,106927,1
301780,106721,1
301780,106719,1
301780,106720,1
301780,106333,1
301780,106935,1
301781,106925,1
301781,106332,1
301781,106718,1
301781,103056,1
301781,106719,1
301781,106720,1
301781,106721,1
301781,106936,1
301781,106937,1
301781,106938,1
301781,106939,1
301781,106940,1
301781,106941,1
301781,106347,1
301781,106348,1
301781,106349,1
301781,106942,1
301781,106874,1
301782,106719,1
301782,106931,1
301782,106943,1
301782,106720,1
301782,106929,1
301782,106944,1
301782,106928,1
301782,106924,1
301783,106945,1
301783,106328,1
301783,106946,1
301783,106947,1
301783,106932,1
301783,106335,1
301783,106927,1
301783,106922,1
301783,106719,1
301783,106720,1
301783,106928,1
301783,106943,1
301783,106929,1
301783,106931,1
301783,106944,1
301783,106948,1
301784,102370,1
301785,106949,1
301786,106950,1
301786,106951,1
301787,106952,1
301787,106953,1
301787,106954,1
301787,100032,1
301787,106955,1
301787,106956,1
301787,100868,1
301787,106957,1
301787,106958,1
301787,101726,1
301788,102719,1
301788,102622,1
301788,106959,1
301789,102719,1
301789,106960,1
301789,106961,1
301789,106959,1
301790,102719,1
301790,106961,1
301790,106960,1
301790,106959,1
301791,102719,1
301791,106960,1
301791,106961,1
301791,106959,1
301792,102719,1
301792,106960,1
301792,106961,1
301792,106959,1
301793,106960,1
301793,102719,1
301793,106959,1
301793,106961,1
301794,106961,1
301794,106960,1
301794,102719,1
301794,106959,1
301795,106346,1
301796,106346,1
301797,106346,1
301798,106942,1
301799,106942,1
301800,106942,1
301801,106874,1
301802,106882,1
301803,106962,1
301804,106962,1
301805,106962,1
301806,106963,1
301807,106963,1
301808,106926,1
301809,106926,1
301810,106926,1
301811,106926,1
301812,106883,1
301813,106670,1
301813,106671,1
301814,106962,1
301814,106942,1
301815,106964,1
301815,106963,1
301816,106350,1
301816,106926,1
301817,106883,1
301817,106926,1
301818,106342,1
301818,106344,1
301818,106339,1
301818,106965,1
301818,106883,1
301819,106342,1
301819,106344,1
301819,106339,1
301819,106965,1
301819,106883,1
301820,106342,1
301820,106339,1
301820,106344,1
301820,106965,1
301820,106883,1
301821,106940,1
301821,106937,1
301821,106938,1
301821,106939,1
301821,106941,1
301821,106349,1
301822,106966,1
301822,106967,1
301822,106342,1
301822,106968,1
301822,106339,1
301822,106969,1
301822,106965,1
301822,106883,1
301822,106970,1
301823,106936,1
301823,106937,1
301823,106940,1
301823,106938,1
301823,106939,1
301823,106941,1
301823,106348,1
301823,106349,1
301823,106963,1
301824,106971,1
301824,106972,1
301824,106973,1
301824,106974,1
301824,106975,1
301824,106976,1
301824,106336,1
301824,106337,1
301824,106977,1
301824,106340,1
301824,106339,1
301824,106338,1
301824,106343,1
301824,106345,1
301825,102437,1
301826,102437,1
301827,102437,1
301828,102437,1
301829,102437,1
301829,102362,1
301829,102438,1
301829,102361,1
301830,102437,1
301831,102437,1
301832,102437,1
301833,102437,1
301834,102437,1
301835,102437,1
301836,106913,1
301837,106978,1
301838,106979,1
301838,106980,1
301838,106981,1
301838,106982,1
301838,106983,1
301838,106984,1
301838,106985,1
301838,100866,1
301838,106986,1
301838,106987,1
301838,106988,1
301838,106989,1
301839,106668,1
301839,106990,1
301839,106991,1
301839,106992,1
301840,106993,1
301841,106668,1
301841,106994,1
301842,106995,1
301842,106996,1
301842,106997,1
301842,106998,1
301842,106999,1
301843,107000,1
301843,107001,1
301844,107000,1
301844,107001,1
301845,107000,1
301845,107002,1
301845,107003,1
301845,107004,1
301845,107001,1
301846,107000,1
301846,107002,1
301846,107003,1
301846,107004,1
301846,107001,1
301847,107000,1
301847,107002,1
301847,107003,1
301847,107001,1
301847,107005,1
301848,107000,1
301848,107002,1
301848,107003,1
301848,107005,1
